phase	start	end	ops	ccx	ccz	hmr	reset
pp_replay_halving_ordinary	70385397	70390620	5223	393	0	393	400
pp_replay_halving_ordinary	70390620	70395843	5223	393	0	393	400
pp_replay_halving_ordinary	70395843	70401066	5223	393	0	393	400
pp_replay_halving_ordinary	70401066	70406289	5223	393	0	393	400
pp_replay_halving_ordinary	70406289	70411512	5223	393	0	393	400
pp_replay_halving_ordinary	70411512	70416735	5223	393	0	393	400
pp_replay_halving_ordinary	70416735	70421958	5223	393	0	393	400
pp_replay_halving_ordinary	70421958	70427181	5223	393	0	393	400
pp_replay_halving_ordinary	70427181	70432404	5223	393	0	393	400
pp_replay_halving_ordinary	70432404	70437627	5223	393	0	393	400
pp_replay_halving_ordinary	70437627	70442850	5223	393	0	393	400
pp_replay_halving_ordinary	70442850	70448073	5223	393	0	393	400
pp_replay_halving_ordinary	70448073	70453296	5223	393	0	393	400
pp_replay_halving_ordinary	70453296	70458519	5223	393	0	393	400
pp_replay_halving_ordinary	70458519	70463742	5223	393	0	393	400
pp_replay_halving_ordinary	70463742	70468965	5223	393	0	393	400
pp_replay_halving_ordinary	70468965	70474188	5223	393	0	393	400
pp_replay_halving_ordinary	70474188	70479411	5223	393	0	393	400
pp_replay_halving_ordinary	70479411	70484634	5223	393	0	393	400
pp_replay_halving_ordinary	70484634	70489857	5223	393	0	393	400
pp_replay_halving_ordinary	70489857	70495080	5223	393	0	393	400
pp_replay_halving_ordinary	70495080	70500303	5223	393	0	393	400
pp_replay_halving_ordinary	70500303	70505526	5223	393	0	393	400
pp_replay_halving_ordinary	70505526	70510749	5223	393	0	393	400
pp_replay_halving_ordinary	70510749	70515972	5223	393	0	393	400
pp_replay_halving_ordinary	70515972	70521195	5223	393	0	393	400
pp_replay_halving_ordinary	70521195	70526418	5223	393	0	393	400
pp_replay_halving_ordinary	70526418	70531641	5223	393	0	393	400
pp_replay_halving_ordinary	70531641	70536864	5223	393	0	393	400
pp_replay_halving_ordinary	70536864	70542087	5223	393	0	393	400
pp_replay_halving_ordinary	70542087	70547310	5223	393	0	393	400
pp_replay_halving_ordinary	70547310	70552533	5223	393	0	393	400
pp_replay_halving_ordinary	70552533	70557756	5223	393	0	393	400
pp_replay_halving_ordinary	70557756	70562979	5223	393	0	393	400
pp_replay_halving_ordinary	70562979	70568202	5223	393	0	393	400
pp_replay_halving_ordinary	70568202	70573425	5223	393	0	393	400
pp_replay_halving_ordinary	70573425	70578648	5223	393	0	393	400
pp_replay_halving_ordinary	70578648	70583871	5223	393	0	393	400
pp_replay_halving_ordinary	70583871	70589094	5223	393	0	393	400
pp_replay_halving_ordinary	70589094	70594317	5223	393	0	393	400
pp_replay_halving_ordinary	70594317	70599540	5223	393	0	393	400
pp_replay_halving_ordinary	70599540	70604763	5223	393	0	393	400
pp_replay_halving_ordinary	70604763	70609986	5223	393	0	393	400
pp_replay_halving_ordinary	70609986	70615209	5223	393	0	393	400
pp_replay_halving_ordinary	70615209	70620432	5223	393	0	393	400
pp_replay_halving_ordinary	70620432	70625655	5223	393	0	393	400
pp_replay_halving_ordinary	70625655	70630878	5223	393	0	393	400
pp_replay_halving_ordinary	70630878	70636101	5223	393	0	393	400
pp_replay_halving_ordinary	70636101	70641324	5223	393	0	393	400
pp_replay_halving_ordinary	70641324	70646547	5223	393	0	393	400
pp_replay_halving_ordinary	70646547	70651770	5223	393	0	393	400
